Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
ARI,48,26.7,4.50,135,5270,4737,608,1258,234,40,123,572,117,38,409,1091,.266,.325,.410,.735,97,1941,111,31,44,48,33,971
ATL,58,28.9,3.57,135,5050,4541,482,1136,218,14,83,460,62,31,394,931,.250,.314,.359,.673,86,1631,115,36,54,24,32,959
BAL,48,27.9,4.37,134,4947,4540,586,1147,202,18,177,566,37,21,320,1106,.253,.306,.422,.728,97,1916,110,39,17,30,16,798
BOS,49,28.6,4.54,134,5143,4652,609,1233,235,31,130,577,59,17,389,924,.265,.325,.413,.738,98,1920,103,40,25,36,23,952
CHC,49,27.0,4.18,133,5062,4485,556,1084,212,24,144,529,80,31,460,1238,.242,.319,.396,.715,95,1776,85,61,27,29,39,934
CHW,38,28.4,3.89,133,4983,4556,517,1149,221,21,109,492,54,34,312,1006,.252,.306,.382,.688,94,1739,100,56,27,31,17,870
CIN,47,29.6,3.98,133,5061,4549,529,1135,213,22,141,507,120,33,410,982,.250,.314,.399,.713,94,1815,91,32,41,29,29,931
CLE,47,28.1,4.11,133,5070,4500,546,1151,249,21,110,524,70,23,451,949,.256,.325,.394,.719,94,1772,118,32,41,45,32,957
COL,50,28.1,4.53,134,5008,4595,607,1242,233,40,159,584,82,40,317,1040,.270,.320,.442,.762,93,2032,95,32,37,27,39,851
DET,46,28.4,4.34,134,5106,4659,582,1262,242,42,133,556,73,42,370,1036,.271,.327,.426,.754,108,1987,122,33,16,28,33,915
HOU,45,26.7,4.34,135,5019,4523,586,1101,222,18,182,555,100,40,402,1184,.243,.309,.421,.730,99,1905,85,41,19,34,16,836
KCR,43,29.1,4.49,134,5020,4582,602,1248,241,36,109,575,88,27,308,762,.272,.325,.412,.737,99,1888,118,65,27,38,22,886
LAA,48,28.7,4.03,134,4960,4484,540,1095,194,15,140,508,41,29,366,952,.244,.306,.388,.694,96,1739,94,47,30,32,28,842
LAD,54,29.6,4.11,134,5008,4439,551,1119,217,20,162,530,44,28,457,1028,.252,.327,.419,.746,105,1862,112,47,39,23,23,917
MIA,50,28.0,3.74,135,5000,4564,505,1169,193,34,99,475,97,35,314,977,.256,.307,.378,.685,88,1727,98,33,58,31,22,891
MIL,42,28.4,4.04,134,4923,4478,542,1133,232,31,120,518,65,25,331,1023,.253,.308,.399,.707,90,1787,103,37,45,30,30,839
MIN,43,28.4,4.32,134,4928,4500,579,1118,230,36,127,550,57,36,337,1043,.248,.303,.400,.703,91,1801,105,30,26,35,27,792
NYM,47,28.6,4.14,134,5089,4588,555,1124,239,13,139,533,48,17,391,1059,.245,.310,.394,.704,95,1806,105,57,24,28,34,917
NYY,53,31.4,4.89,133,5159,4585,651,1169,233,15,180,626,48,20,450,1003,.255,.326,.430,.756,109,1972,91,52,22,45,19,932
OAK,47,28.0,4.17,135,5112,4653,563,1181,243,34,111,537,70,24,382,905,.254,.312,.392,.704,94,1825,102,28,12,34,21,921
PHI,46,28.1,3.89,135,5065,4633,525,1173,236,30,106,494,75,26,318,1031,.253,.306,.386,.691,89,1787,100,44,43,26,17,910
PIT,44,28.2,4.26,133,5144,4619,566,1202,239,25,114,536,83,38,363,1071,.260,.322,.397,.719,97,1833,91,76,50,36,40,956
SDP,41,27.8,4.14,135,5040,4588,559,1127,215,32,125,537,75,24,341,1104,.246,.300,.388,.689,92,1781,84,33,40,36,17,855
SEA,49,28.8,3.99,135,5125,4642,538,1149,224,19,164,512,61,36,393,1122,.248,.308,.410,.718,102,1903,93,29,32,29,27,915
SFG,42,29.0,4.22,135,5124,4646,570,1238,232,32,110,542,71,27,366,958,.266,.324,.401,.725,101,1864,121,43,39,30,23,943
STL,45,28.4,4.07,134,5105,4570,546,1171,233,31,112,524,61,32,410,1034,.256,.323,.394,.717,95,1802,101,55,32,36,44,957
TBR,51,28.6,3.79,134,4990,4506,508,1122,224,29,130,483,76,39,364,1073,.249,.312,.398,.710,97,1794,95,66,18,36,17,887
TEX,57,28.5,4.43,133,5061,4538,589,1165,226,27,137,549,80,30,387,1019,.257,.320,.409,.729,97,1856,83,59,33,44,25,917
TOR,50,29.5,5.46,134,5115,4531,732,1203,251,12,185,699,69,19,461,940,.266,.335,.449,.784,115,2033,116,40,29,53,8,845
WSN,43,28.5,4.36,134,5054,4491,584,1136,226,13,144,554,54,19,439,1086,.253,.322,.405,.727,97,1820,104,38,47,39,31,926
LgAvg,43,28.5,4.23,134,5058,4566,567,1165,227,26,134,540,71,29,380,1023,.255,.316,.404,.720,97,1844,102,44,33,34,26,901
Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
,1294,28.5,4.23,4022,151741,136974,17013,34940,6809,775,4005,16204,2117,881,11412,30677,.255,.316,.404,.720,97,55314,3051,1312,994,1022,784,27022
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
ARI,27,27.2,4.41,65,70,.481,4.08,135,135,134,1,9,1,36,1227.2,1232,595,557,152,401,36,985,36,3,35,5221,99,4.22,1.330,9.0,1.1,2.9,7.2,2.46,943
ATL,35,26.8,4.81,54,81,.400,4.54,135,135,132,3,6,2,38,1188.1,1243,649,599,144,456,37,970,44,6,45,5154,85,4.35,1.430,9.4,1.1,3.5,7.3,2.13,940
BAL,22,28.4,4.10,65,69,.485,3.92,134,134,134,0,9,0,33,1186.0,1154,550,517,145,389,22,1007,43,0,38,5005,105,4.13,1.301,8.8,1.1,3.0,7.6,2.59,897
BOS,24,28.8,4.86,62,72,.463,4.53,134,134,133,1,6,0,35,1193.1,1250,651,600,151,396,12,993,51,7,64,5158,94,4.25,1.379,9.4,1.1,3.0,7.5,2.51,928
CHC,28,29.3,3.96,76,57,.571,3.60,133,133,129,4,15,3,39,1198.2,1098,527,479,118,346,35,1151,36,3,53,4983,110,3.46,1.205,8.2,0.9,2.6,8.6,3.33,860
CHW,21,27.8,4.26,63,70,.474,3.95,133,133,127,6,8,3,31,1191.0,1186,567,523,125,378,31,1129,51,2,46,5056,98,3.70,1.313,9.0,0.9,2.9,8.5,2.99,916
CIN,27,27.5,4.43,55,77,.417,4.17,133,133,130,2,7,1,28,1188.0,1136,589,550,141,442,40,991,49,9,40,5084,95,4.26,1.328,8.6,1.1,3.3,7.5,2.24,931
CLE,26,27.4,4.10,65,68,.489,3.76,133,133,124,9,7,0,32,1185.2,1065,545,495,139,343,26,1179,37,4,38,4887,112,3.64,1.188,8.1,1.1,2.6,8.9,3.44,785
COL,30,28.9,5.23,56,78,.418,5.05,134,134,131,3,4,1,29,1173.2,1291,701,659,153,474,36,896,43,5,57,5186,92,4.64,1.504,9.9,1.2,3.6,6.9,1.89,964
DET,27,28.7,5.07,61,73,.455,4.77,134,134,128,6,10,4,30,1197.1,1261,680,634,164,401,26,924,37,5,44,5146,84,4.48,1.388,9.5,1.2,3.0,6.9,2.30,874
HOU,24,29.5,3.59,74,61,.548,3.33,135,135,130,5,13,3,32,1207.2,1069,484,447,109,355,14,1054,32,0,44,4962,122,3.54,1.179,8.0,0.8,2.6,7.9,2.97,855
KCR,22,30.2,3.81,82,52,.612,3.62,134,134,132,2,6,1,47,1195.1,1115,510,481,121,380,9,941,43,1,50,4995,115,3.95,1.251,8.4,0.9,2.9,7.1,2.48,899
LAA,22,28.6,4.12,68,66,.507,3.93,134,134,132,2,11,2,34,1191.2,1135,552,521,134,359,35,972,56,4,53,5026,95,4.02,1.254,8.6,1.0,2.7,7.3,2.71,899
LAD,31,28.1,3.61,76,58,.567,3.43,134,134,129,5,18,2,37,1190.0,1086,484,453,114,328,24,1163,35,8,42,4888,111,3.35,1.188,8.2,0.9,2.5,8.8,3.55,834
MIA,27,27.6,4.13,56,79,.415,3.95,135,135,135,0,9,0,26,1188.1,1141,557,521,114,396,17,955,43,3,45,5015,99,3.90,1.293,8.6,0.9,3.0,7.2,2.41,893
MIL,22,29.0,4.49,58,75,.436,4.24,134,134,132,1,6,0,34,1177.2,1174,602,555,146,399,29,1035,44,5,57,5022,96,4.13,1.336,9.0,1.1,3.0,7.9,2.59,887
MIN,24,29.1,4.41,69,65,.515,4.19,134,134,133,1,11,0,40,1187.0,1257,591,552,141,338,28,832,34,1,48,5066,99,4.23,1.344,9.5,1.1,2.6,6.3,2.46,914
NYM,24,28.3,3.75,74,60,.552,3.35,134,134,134,0,11,0,42,1213.0,1102,502,452,125,322,37,1092,34,1,33,5008,112,3.57,1.174,8.2,0.9,2.4,8.1,3.39,867
NYY,32,27.5,4.25,75,58,.564,3.94,133,133,130,3,2,0,41,1198.2,1158,565,525,139,373,7,1115,45,4,65,5069,100,3.84,1.277,8.7,1.0,2.8,8.4,2.99,908
OAK,27,27.9,4.13,58,77,.430,3.75,135,135,130,5,14,3,22,1201.0,1116,557,500,125,364,13,1014,41,3,49,5021,106,3.82,1.232,8.4,0.9,2.7,7.6,2.79,861
PHI,28,28.8,5.11,53,82,.393,4.81,135,135,134,1,5,1,30,1193.0,1333,690,638,160,407,30,950,53,5,48,5280,82,4.45,1.459,10.1,1.2,3.1,7.2,2.33,1011
PIT,21,29.5,3.68,80,53,.602,3.21,133,133,133,0,11,0,46,1220.2,1155,489,435,91,371,30,1066,65,4,53,5103,120,3.44,1.250,8.5,0.7,2.7,7.9,2.87,952
SDP,23,29.2,4.47,65,70,.481,4.01,135,135,134,1,5,0,38,1206.1,1145,603,537,144,414,33,1130,49,2,38,5090,92,3.98,1.292,8.5,1.1,3.1,8.4,2.73,868
SEA,27,28.7,4.62,64,71,.474,4.33,135,135,129,6,10,5,41,1220.2,1209,624,587,153,411,37,1046,50,3,57,5198,88,4.20,1.327,8.9,1.1,3.0,7.7,2.55,912
SFG,19,31.6,3.85,69,66,.511,3.73,135,135,129,5,16,2,34,1201.1,1138,520,498,132,355,21,976,42,3,33,5006,100,3.94,1.243,8.5,1.0,2.7,7.3,2.75,882
STL,23,28.1,3.06,86,48,.642,2.72,134,134,133,1,14,0,55,1220.2,1121,410,369,91,380,27,1088,35,4,33,5084,145,3.34,1.230,8.3,0.7,2.8,8.0,2.86,1012
