Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
ARI,41,26.8,4.42,108,4194,3767,477,987,181,30,97,448,95,32,330,885,.262,.323,.403,.726,98,1519,82,25,36,35,30,774
ATL,52,28.9,3.75,110,4119,3721,413,941,177,12,69,393,51,25,303,747,.253,.313,.363,.675,87,1349,90,30,45,19,28,766
BAL,44,28.0,4.40,108,3958,3624,475,925,157,18,137,455,30,17,264,874,.255,.309,.422,.731,100,1529,92,31,14,24,15,643
BOS,47,29.0,4.17,110,4184,3783,459,970,173,22,99,435,48,14,324,733,.256,.319,.392,.711,94,1484,91,32,20,24,18,782
CHC,44,27.1,3.91,108,4129,3664,422,878,170,15,99,403,76,26,371,994,.240,.316,.375,.691,92,1375,66,49,22,23,37,779
CHW,36,28.5,3.72,107,3989,3652,398,909,170,19,89,377,41,29,248,829,.249,.303,.379,.682,93,1384,80,45,18,25,11,700
CIN,42,29.7,3.92,107,4103,3682,419,921,164,18,114,401,102,29,330,781,.250,.315,.397,.712,95,1463,71,30,37,24,23,770
CLE,41,28.5,3.86,108,4090,3628,417,903,193,14,89,402,55,19,369,780,.249,.320,.383,.703,92,1391,89,25,30,37,25,779
COL,43,28.1,4.60,107,4023,3684,492,1006,188,32,123,476,62,33,266,837,.273,.325,.442,.766,97,1627,79,26,26,21,30,694
DET,44,28.5,4.43,109,4157,3792,483,1042,191,35,110,459,64,36,305,839,.275,.331,.431,.762,110,1633,111,26,13,21,30,737
HOU,43,26.6,4.45,111,4130,3712,494,907,187,12,154,467,83,29,335,972,.244,.311,.426,.737,102,1580,70,37,16,30,14,689
KCR,39,29.1,4.30,108,4014,3679,464,989,186,29,85,443,68,25,228,627,.269,.319,.404,.724,98,1488,93,57,21,29,17,701
LAA,45,28.7,4.21,108,4002,3616,455,894,154,9,120,433,31,23,299,772,.247,.309,.394,.703,100,1426,69,36,24,27,24,679
LAD,50,29.6,4.18,109,4076,3613,456,919,185,16,134,442,24,24,373,827,.254,.329,.426,.755,109,1538,93,39,30,19,19,746
MIA,48,28.0,3.58,110,4051,3699,394,931,151,23,81,370,73,30,255,820,.252,.303,.371,.674,86,1371,81,28,47,22,20,725
MIL,39,28.6,3.95,111,4117,3751,438,942,187,25,96,419,53,21,273,840,.251,.306,.391,.697,89,1467,90,32,39,21,25,704
MIN,42,28.6,4.22,109,3990,3644,460,905,188,33,96,437,52,33,269,812,.248,.302,.397,.699,89,1447,92,25,22,30,25,638
NYM,45,28.4,3.69,109,4056,3665,402,870,176,10,98,387,39,14,299,857,.237,.302,.371,.673,87,1360,85,47,22,22,29,730
NYY,50,31.5,4.90,108,4189,3726,529,964,193,14,147,507,40,16,357,784,.259,.328,.436,.764,112,1626,73,44,19,39,15,767
OAK,43,28.0,4.11,111,4188,3803,456,951,190,26,88,433,64,20,318,728,.250,.310,.383,.693,92,1457,84,26,9,31,15,757
PHI,39,28.3,3.72,110,4106,3769,409,950,189,23,79,387,63,21,250,813,.252,.302,.377,.680,88,1422,82,31,35,20,12,745
PIT,43,28.0,4.12,107,4112,3699,441,949,192,14,86,415,70,28,281,865,.257,.317,.386,.703,96,1427,67,61,45,26,31,764
SDP,37,27.9,3.92,110,4110,3739,431,893,166,25,95,414,66,19,282,926,.239,.295,.373,.668,89,1394,70,27,31,29,15,704
SEA,42,28.9,3.75,110,4136,3751,412,910,176,15,126,391,49,29,314,880,.243,.304,.398,.702,98,1494,74,25,23,23,21,736
SFG,37,29.0,4.39,109,4157,3772,479,1025,192,25,96,454,50,23,296,753,.272,.328,.412,.740,109,1555,98,31,31,27,17,761
STL,44,28.5,3.97,109,4159,3722,433,947,197,21,89,417,52,26,334,839,.254,.322,.390,.712,96,1453,85,49,24,29,38,777
TBR,49,28.5,3.70,110,4064,3666,407,888,181,24,103,387,65,33,300,902,.242,.307,.389,.696,95,1426,75,56,15,27,16,713
TEX,52,28.5,4.44,108,4125,3700,480,939,190,22,112,451,66,22,315,853,.254,.318,.408,.726,98,1509,68,47,30,33,21,748
TOR,48,29.5,5.31,111,4220,3749,589,990,215,10,149,568,59,18,374,772,.264,.333,.446,.779,115,1672,95,31,25,40,6,691
WSN,42,28.5,4.16,108,4048,3616,449,898,177,11,107,424,41,17,333,862,.248,.315,.392,.707,94,1418,81,32,37,30,26,733
LgAvg,41,28.5,4.14,109,4100,3703,451,938,181,20,106,430,58,24,307,827,.253,.314,.399,.713,97,1476,83,36,27,27,22,731
Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
,1219,28.5,4.14,3268,122996,111088,13533,28143,5436,602,3167,12895,1732,731,9195,24803,.253,.314,.399,.713,97,44284,2476,1080,806,807,653,21932
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
TBR,27,26.9,3.80,54,56,.491,3.59,110,110,110,0,9,0,43,983.1,867,418,392,111,320,17,900,35,3,56,4085,108,3.81,1.207,7.9,1.0,2.9,8.2,2.81,717
TEX,29,28.1,4.80,54,54,.500,4.53,108,108,107,1,5,1,30,964.0,993,518,485,123,355,20,710,45,4,31,4195,91,4.53,1.398,9.3,1.1,3.3,6.6,2.00,785
TOR,27,29.0,4.22,59,52,.532,3.89,111,111,105,6,6,2,21,986.0,933,468,426,113,288,14,764,44,3,46,4118,102,4.05,1.238,8.5,1.0,2.6,7.0,2.65,692
WSN,26,28.6,3.94,56,52,.519,3.68,108,108,105,3,9,2,33,955.0,949,425,390,87,233,26,861,37,1,25,4009,104,3.32,1.238,8.9,0.8,2.2,8.1,3.70,719
LgAvg,22,28.6,4.14,54,54,.500,3.86,109,109,107,2,,,30,973,938,451,417,106,307,22,827,36,3,38,4100,101,3.86,1.280,8.7,1.0,2.8,7.7,2.70,731
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
,666,28.6,4.14,1634,1634,.500,3.86,3268,3268,3203,65,,,886,29177.0,28143,13533,12506,3167,9195,653,24803,1080,87,1135,122995,101,3.86,1.280,8.7,1.0,2.8,7.7,2.70,21932
Rk,Total,P(pitch+bat),Starters(pitch),Relievers(pitching),Non-P,C,1B,2B,3B,SS,LF,CF,RF,OF(LF+CF+RF),DH,PH
1,STL15.7,STL13.2,OAK9.0,STL4.6,ARI9.2,SFG2.3,ARI4.6,CLE2.8,TOR4.0,SFG3.5,DET2.3,LAA5.1,WSN5.6,ARI5.0,NYY1.2,LAD0.1
2,LAD11.4,LAD7.5,LAD8.9,KCR3.8,SFG8.4,OAK1.5,CHC3.5,DET2.6,BAL3.9,HOU2.8,SDP1.7,KCR4.2,DET2.6,DET4.6,TOR0.7,KCR0.1
3,HOU8.4,NYM7.0,STL8.1,BAL3.1,TOR7.0,LAD1.3,CIN3.4,TOR2.0,COL2.7,CIN1.9,KCR1.5,ARI3.3,STL2.5,LAA4.6,SEA0.6,TOR0.0
4,SFG7.4,OAK6.3,WSN4.5,HOU2.2,DET4.9,PIT1.0,LAD2.8,SFG1.9,CIN1.9,ATL1.6,NYY1.5,TBR2.8,MIA1.9,KCR4.1,TEX0.4,ARI-0.1
5,TOR7.1,HOU5.5,NYM4.2,NYM1.9,KCR4.7,TOR1.0,SFG2.3,MIA1.5,TBR1.7,BOS1.6,ARI1.4,PIT2.3,MIL1.4,STL2.9,CHC0.2,HOU-0.1
6,KCR6.1,WSN4.1,TBR3.6,PHI1.8,LAD3.9,HOU0.9,NYY2.3,TBR1.4,TEX1.6,ARI0.9,PIT1.1,BOS1.8,NYM1.3,PIT2.9,SFG0.1,TBR-0.1
7,NYY5.6,CHC3.7,CHC3.5,NYY1.3,CIN3.3,CHC0.8,DET2.0,COL1.4,SEA1.4,STL0.9,STL1.0,BAL1.5,LAA1.3,WSN2.8,MIA0.0,TEX-0.2
8,ARI5.2,NYY3.4,HOU3.1,MIL1.1,HOU2.9,COL0.7,KCR1.4,STL1.0,CHC1.3,LAA0.5,SFG0.2,NYY1.3,HOU1.3,MIL2.0,MIL0.0,DET-0.2
9,PIT4.4,PIT3.4,MIN3.1,PIT0.9,LAA2.7,SDP0.6,MIL0.9,MIN1.0,STL1.1,MIA0.3,CLE0.1,TOR1.2,SEA1.2,TBR1.9,SDP0.0,OAK-0.3
10,CHC3.4,MIN3.0,PIT2.6,TOR0.6,BAL2.6,NYY0.5,TEX0.8,HOU0.9,SFG1.1,TOR0.0,CHW0.0,LAD0.8,COL1.0,NYY1.7,ARI0.0,SDP-0.3
11,OAK3.1,SEA2.0,SEA2.4,CHC0.5,STL2.5,ARI0.5,NYM0.7,CIN0.6,LAD1.0,DET0.0,MIL-0.1,MIL0.7,OAK0.8,HOU1.6,STL0.0,BOS-0.3
12,BAL2.9,TBR1.9,NYY2.1,COL0.3,NYY2.2,BAL0.4,LAA0.6,BOS0.5,KCR0.8,PIT-0.1,MIA-0.1,CHW0.7,SFG0.3,MIA0.7,LAD0.0,NYY-0.4
13,NYM2.6,KCR1.4,CLE1.3,SFG-0.1,COL2.0,KCR0.2,CHW0.4,TEX0.3,MIN0.7,NYY-0.1,LAD-0.2,HOU0.6,ARI0.3,COL0.6,PIT-0.1,SFG-0.4
14,LAA2.0,CLE0.9,LAA0.5,MIN-0.1,PIT1.0,TEX0.2,SDP0.2,BAL0.2,HOU0.5,KCR-0.3,HOU-0.3,COL0.6,ATL0.0,LAD0.6,PHI-0.1,BAL-0.4
15,TBR1.6,BAL0.3,ATL0.3,CHW-0.2,TEX0.4,ATL0.1,ATL0.1,PIT0.0,OAK0.4,SDP-0.4,TBR-0.3,PHI0.3,LAD0.0,SDP0.2,COL-0.1,CHW-0.5
16,WSN1.4,MIL0.2,TOR-0.6,SEA-0.3,TBR-0.3,CLE0.0,BAL-0.2,SEA0.0,WSN0.3,SEA-0.4,CHC-0.4,WSN0.1,CIN-0.1,NYM0.1,NYM-0.1,MIN-0.6
17,CIN-1.2,TOR0.1,MIL-0.6,ARI-0.3,CHC-0.3,CHW0.0,TOR-0.3,SDP-0.2,PIT0.3,OAK-0.4,NYM-0.5,TEX0.1,TOR-0.2,BOS0.0,BAL-0.1,CLE-0.6
18,COL-1.5,LAA-0.7,TEX-1.3,BOS-0.4,SDP-1.1,DET-0.3,BOS-0.6,CHC-0.2,LAA0.1,PHI-0.5,BAL-0.8,OAK0.0,BOS-0.3,BAL-0.1,ATL-0.1,LAA-0.7
19,DET-1.7,SFG-1.0,CHW-1.3,CLE-0.6,BOS-2.1,STL-0.6,MIN-1.2,WSN-0.3,MIA0.0,TBR-0.6,TEX-0.9,MIN-0.2,PIT-0.5,TOR-0.4,WSN-0.1,CHC-0.7
20,SEA-2.2,ATL-1.5,BOS-1.6,MIA-0.7,MIA-2.6,NYM-0.6,OAK-1.2,OAK-0.4,PHI-0.2,COL-0.6,CIN-0.9,DET-0.3,TBR-0.6,OAK-0.5,KCR-0.1,PIT-0.7
21,TEX-2.4,PHI-1.6,SFG-1.8,WSN-0.8,WSN-2.7,WSN-0.6,COL-1.3,LAD-0.4,ARI-0.3,TEX-0.7,MIN-0.9,CLE-0.4,BAL-0.8,CHW-0.9,TBR-0.2,NYM-0.8
22,CLE-2.6,CHW-1.6,CIN-1.9,LAA-1.2,OAK-3.2,LAA-0.7,SEA-1.3,ATL-0.7,CLE-0.4,CLE-0.8,COL-1.0,SDP-0.5,SDP-1.0,SEA-1.9,CIN-0.2,MIL-0.9
23,BOS-4.2,MIA-2.0,MIA-2.1,ATL-1.4,CLE-3.5,BOS-1.0,CLE-1.4,LAA-1.1,ATL-0.5,CHW-0.9,OAK-1.3,STL-0.6,NYY-1.1,TEX-2.0,BOS-0.6,CIN-0.9
24,MIA-4.6,BOS-2.1,KCR-2.4,LAD-1.6,ATL-3.7,CIN-1.0,STL-1.8,NYM-1.2,NYY-0.8,WSN-1.1,TOR-1.4,CHC-0.6,PHI-1.2,CLE-2.1,LAA-0.6,PHI-1.0
25,ATL-5.2,TEX-2.8,BAL-2.9,TBR-1.6,SEA-4.2,SEA-1.4,MIA-1.9,ARI-1.4,CHW-1.2,BAL-1.1,BOS-1.5,NYM-0.7,TEX-1.2,SFG-2.4,CHW-0.7,STL-1.0
26,MIL-5.3,COL-3.5,COL-3.0,SDP-1.7,NYM-4.4,PHI-1.5,TBR-2.0,KCR-1.5,SDP-1.2,NYM-1.2,PHI-1.5,MIA-1.1,MIN-1.4,CIN-2.4,MIN-0.9,ATL-1.1
27,MIN-5.3,ARI-4.0,ARI-3.1,TEX-1.7,MIL-5.5,MIL-1.8,HOU-2.0,PHI-1.6,NYM-1.3,LAD-1.5,SEA-1.6,CIN-1.4,KCR-1.6,PHI-2.4,CLE-1.0,SEA-1.2
28,SDP-6.0,CIN-4.5,SDP-3.4,DET-2.1,CHW-5.8,MIA-1.8,PHI-2.2,CHW-2.0,BOS-1.7,MIL-1.7,ATL-1.6,SEA-1.5,CHC-1.6,MIN-2.5,HOU-1.7,WSN-1.4
29,CHW-7.4,SDP-4.9,DET-4.3,OAK-2.8,MIN-8.3,MIN-2.1,PIT-2.3,MIL-2.1,DET-1.9,CHC-2.6,LAA-1.8,ATL-1.5,CHW-1.6,CHC-2.6,DET-1.9,COL-1.4
30,PHI-11.1,DET-6.6,PHI-4.3,CIN-3.3,PHI-9.5,TBR-2.4,WSN-2.3,NYY-2.2,MIL-1.9,MIN-2.7,WSN-2.9,SFG-2.9,CLE-1.8,ATL-3.1,OAK-2.3,MIA-1.4
AVG,0.9,0.9,0.8,0.0,0.0,-0.1,0.1,0.1,0.4,-0.1,-0.3,0.5,0.2,0.4,-0.3,-0.6
Tm,#Fld,RA/G,DefEff,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr
ARI,41,4.34,.698,108,972,751,8823.0,4135,2941,1143,51,104,.988,29,4,43,6
ATL,52,4.40,.680,110,990,788,8751.0,4063,2917,1086,60,122,.985,6,1,-22,-3
BAL,41,3.94,.701,108,972,763,8531.2,3915,2845,1029,41,87,.990,17,2,21,3
BOS,43,4.81,.680,110,988,763,8781.0,4100,2931,1105,64,94,.984,-22,-3,-13,-2
CHC,44,3.77,.694,108,972,750,8799.0,4124,2933,1120,71,80,.983,3,0,5,1
CHW,35,4.38,.665,107,963,764,8621.0,4008,2874,1068,66,117,.984,-38,-5,-25,-3
CIN,41,4.36,.708,107,963,789,8700.0,4052,2900,1099,53,83,.987,23,3,26,4
CLE,41,4.24,.687,108,972,773,8637.0,3969,2879,1032,58,94,.985,-14,-2,2,0
COL,43,5.21,.672,107,963,737,8448.0,4087,2816,1208,63,109,.985,-10,-1,-8,-1
DET,40,4.79,.686,109,978,742,8799.1,4060,2938,1070,52,104,.987,-15,-2,2,0
HOU,41,3.73,.706,111,996,786,8872.2,4200,2965,1179,56,99,.987,18,2,36,5
KCR,38,3.73,.708,108,970,817,8621.0,4019,2878,1081,60,91,.985,24,3,48,7
LAA,45,3.77,.708,108,972,727,8646.0,3913,2882,974,57,68,.985,33,5,9,1
LAD,50,3.59,.689,109,981,752,8691.0,4080,2897,1135,48,82,.988,8,1,-8,-1
MIA,48,4.09,.696,110,990,794,8697.0,4027,2899,1074,54,100,.987,9,1,24,3
MIL,39,4.43,.679,111,999,768,8871.0,4160,2957,1121,82,106,.980,4,1,-20,-3
MIN,39,4.36,.689,109,980,797,8676.1,4059,2893,1105,61,106,.985,-15,-2,-24,-3
NYM,45,3.54,.702,109,981,789,8805.0,4079,2935,1083,61,85,.985,-7,-1,17,2
NYY,47,4.26,.686,108,971,698,8716.0,4023,2905,1047,71,90,.982,-30,-4,-42,-6
OAK,41,3.81,.696,111,997,750,8864.1,4165,2960,1111,94,105,.977,-8,-1,4,1
PHI,39,4.87,.664,110,990,752,8757.0,4067,2919,1076,72,101,.982,-52,-7,-78,-11
PIT,42,3.65,.679,107,963,682,8826.0,4292,2942,1271,79,123,.982,-10,-1,7,1
SDP,36,4.44,.692,110,990,749,8868.0,4103,2956,1086,61,93,.985,-10,-1,-8,-1
SEA,42,4.22,.696,110,990,743,8934.0,4181,2978,1144,59,109,.986,-22,-3,-15,-2
SFG,36,3.88,.699,109,980,779,8756.2,4121,2921,1147,53,102,.987,16,2,22,3
STL,42,2.88,.697,109,981,727,8994.0,4150,2998,1090,62,96,.985,-3,-0,19,3
TBR,49,3.80,.707,110,990,722,8850.0,3976,2950,964,62,78,.984,22,3,27,4
TEX,49,4.80,.688,108,970,745,8654.2,4065,2888,1095,82,107,.980,19,3,-11,-2
TOR,45,4.22,.704,111,998,776,8858.2,4121,2957,1098,66,98,.984,26,4,-2,-0
WSN,41,3.94,.677,108,972,794,8595.0,3936,2865,1008,63,79,.984,-10,-1,-12,-2
LgAvg,40,4.14,.691,109,980,759,8748,4075,2917,1095,63,97,.985,0,0,,
Tm,#Fld,RA/G,DefEff,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr
