Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
ARI,50,26.6,4.44,156,6043,5442,693,1438,270,44,149,655,129,44,469,1266,.264,.323,.412,.736,97,2243,131,32,46,53,38,1104
ATL,60,28.8,3.57,156,5834,5236,557,1315,246,17,94,532,67,32,462,1064,.251,.315,.358,.673,87,1877,142,40,64,31,39,1108
BAL,48,27.9,4.34,155,5744,5251,672,1306,230,19,204,648,39,24,393,1284,.249,.305,.416,.721,94,2186,125,47,20,32,21,942
BOS,51,28.4,4.65,155,5972,5398,720,1439,281,33,151,678,70,24,458,1091,.267,.327,.415,.741,98,2239,119,44,29,42,27,1100
CHC,50,26.9,4.25,155,5921,5248,659,1280,257,29,167,628,90,36,539,1443,.244,.321,.399,.720,96,2096,93,70,30,34,46,1108
CHW,40,28.2,3.88,156,5853,5334,605,1334,252,26,134,579,65,41,388,1198,.250,.307,.382,.689,92,2040,120,63,30,37,21,1023
CIN,49,29.5,4.03,155,5942,5337,625,1338,247,27,165,598,131,37,482,1186,.251,.316,.400,.715,94,2134,108,41,45,37,38,1107
CLE,48,28.0,4.16,154,5859,5206,641,1333,287,28,134,614,81,27,517,1101,.256,.325,.399,.724,94,2078,131,39,46,50,33,1102
COL,51,28.0,4.54,156,5841,5359,709,1429,260,47,181,676,94,42,374,1240,.267,.317,.434,.751,89,2326,114,33,43,32,45,982
DET,47,28.4,4.28,155,5926,5400,664,1461,277,47,146,635,79,48,434,1209,.271,.327,.420,.748,107,2270,147,37,21,34,36,1065
HOU,46,26.6,4.39,156,5818,5236,685,1293,261,23,217,651,114,47,466,1331,.247,.312,.430,.742,102,2251,99,51,25,40,21,987
KCR,45,29.2,4.50,155,5835,5323,697,1439,287,40,133,666,99,34,358,924,.270,.323,.414,.737,99,2205,129,77,32,45,26,1023
LAA,49,28.7,4.02,155,5724,5183,623,1267,229,19,166,584,48,34,410,1107,.244,.305,.392,.697,97,2032,110,56,36,37,32,968
LAD,55,29.6,4.13,155,5835,5156,640,1295,260,24,180,612,57,34,543,1206,.251,.328,.416,.743,105,2143,127,58,47,28,31,1082
MIA,51,27.9,3.79,156,5763,5254,592,1366,224,39,118,557,110,43,361,1103,.260,.310,.385,.695,90,2022,126,38,71,39,29,1017
MIL,48,28.2,4.12,156,5822,5289,643,1342,270,33,142,612,82,28,402,1233,.254,.310,.398,.707,91,2104,124,41,54,34,35,998
MIN,44,28.4,4.36,155,5761,5240,676,1302,265,44,151,642,68,38,413,1204,.248,.306,.402,.708,91,2108,125,39,30,39,31,946
NYM,49,28.5,4.31,156,5938,5340,673,1321,287,17,172,644,50,23,472,1229,.247,.314,.404,.719,99,2158,127,65,28,32,42,1060
NYY,54,31.2,4.78,155,5992,5328,741,1339,260,16,207,714,58,22,523,1176,.251,.322,.423,.745,105,2252,99,60,23,52,22,1090
OAK,52,27.9,4.28,156,5928,5386,668,1356,272,43,140,638,78,26,454,1062,.252,.312,.396,.709,94,2134,119,36,13,35,21,1059
PHI,50,28.0,3.83,156,5836,5336,597,1322,260,34,125,559,84,30,369,1233,.248,.301,.379,.681,84,2025,116,51,51,28,19,1028
PIT,46,28.2,4.34,156,6054,5429,677,1417,279,26,135,641,96,44,436,1266,.261,.324,.397,.720,97,2153,110,87,61,41,44,1118
SDP,46,27.7,4.09,156,5813,5275,638,1285,255,35,145,611,81,27,408,1274,.244,.301,.388,.688,92,2045,101,39,48,41,22,993
SEA,51,28.7,4.05,156,5903,5339,632,1330,259,22,191,602,67,44,462,1287,.249,.311,.413,.724,103,2206,115,34,36,32,31,1044
SFG,48,28.9,4.37,155,5905,5342,677,1438,279,38,131,644,90,33,437,1103,.269,.328,.409,.737,103,2186,133,48,42,36,29,1092
STL,46,28.4,4.04,156,5927,5292,631,1348,275,38,133,605,68,38,490,1226,.255,.323,.396,.719,95,2098,122,63,38,42,47,1118
TBR,51,28.5,3.91,156,5854,5287,610,1327,269,32,157,580,87,44,425,1262,.251,.314,.403,.717,99,2131,115,79,18,45,22,1041
TEX,57,28.6,4.57,155,5921,5278,709,1357,266,31,162,666,94,35,474,1187,.257,.324,.411,.736,98,2171,94,76,42,51,30,1083
TOR,52,29.4,5.50,155,5948,5258,853,1404,295,15,222,818,87,20,544,1103,.267,.338,.455,.793,118,2395,134,50,34,61,12,1000
WSN,44,28.4,4.45,155,5879,5209,689,1321,257,13,170,652,56,21,525,1272,.254,.324,.406,.730,96,2114,124,42,54,49,37,1076
LgAvg,45,28.4,4.27,155,5880,5300,663,1351,264,30,157,631,81,34,450,1196,.255,.317,.405,.722,97,2147,119,51,39,40,31,1049
Tm,#Bat,BatAge,R/G,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,LOB
,1343,28.4,4.27,4664,176391,158991,19896,40542,7916,899,4722,18941,2419,1020,13488,35870,.255,.317,.405,.722,97,64422,3579,1536,1157,1189,927,31464
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
ARI,27,27.1,4.31,75,81,.481,3.99,156,156,155,1,12,1,41,1410.2,1382,673,626,174,478,42,1158,45,3,46,5999,103,4.22,1.319,8.8,1.1,3.0,7.4,2.42,1094
ATL,37,26.6,4.85,62,94,.397,4.56,156,156,153,3,6,2,41,1371.1,1431,756,695,168,534,44,1105,52,9,52,5954,85,4.41,1.433,9.4,1.1,3.5,7.3,2.07,1084
BAL,22,28.3,4.26,76,79,.490,4.05,155,155,155,0,10,0,41,1371.2,1341,660,618,169,454,27,1181,50,0,44,5808,102,4.13,1.309,8.8,1.1,3.0,7.7,2.60,1033
BOS,26,28.6,4.68,75,80,.484,4.33,155,155,152,3,10,1,40,1387.1,1420,726,668,170,449,16,1167,61,10,76,5955,99,4.16,1.347,9.2,1.1,2.9,7.6,2.60,1068
CHC,29,29.3,3.86,90,65,.581,3.49,155,155,149,6,19,4,44,1396.1,1244,599,541,133,398,38,1363,46,3,63,5764,113,3.39,1.176,8.0,0.9,2.6,8.8,3.42,976
CHW,24,27.8,4.35,73,83,.468,3.99,156,156,149,7,9,4,35,1397.2,1393,678,620,155,455,34,1314,61,2,60,5949,98,3.82,1.322,9.0,1.0,2.9,8.5,2.89,1078
CIN,28,27.3,4.64,63,92,.406,4.31,155,155,153,2,8,1,34,1390.0,1369,719,666,170,519,42,1175,55,11,48,5989,92,4.29,1.358,8.9,1.1,3.4,7.6,2.26,1100
CLE,27,27.3,4.03,77,77,.500,3.73,154,154,143,11,9,1,36,1369.2,1232,620,568,155,403,27,1351,45,4,45,5655,114,3.63,1.194,8.1,1.0,2.6,8.9,3.35,926
COL,30,28.7,5.26,66,90,.423,5.08,156,156,152,4,4,1,36,1374.0,1527,820,776,179,555,41,1069,47,6,63,6081,93,4.60,1.515,10.0,1.2,3.6,7.0,1.93,1139
DET,27,28.7,5.03,72,83,.465,4.69,155,155,149,6,11,4,34,1396.1,1448,780,728,188,471,30,1069,44,8,53,5974,85,4.47,1.374,9.3,1.2,3.0,6.9,2.27,1005
HOU,24,29.4,3.79,82,74,.526,3.57,156,156,151,5,13,3,37,1389.0,1254,592,551,140,409,16,1226,41,0,56,5742,114,3.66,1.197,8.1,0.9,2.7,7.9,3.00,983
KCR,24,30.0,4.04,90,65,.581,3.81,155,155,153,2,8,1,52,1388.0,1318,626,587,152,467,10,1102,52,2,58,5853,108,4.10,1.286,8.5,1.0,3.0,7.1,2.36,1063
LAA,22,28.4,4.11,81,74,.523,3.93,155,155,153,2,12,2,44,1379.2,1302,637,602,159,437,44,1159,69,4,60,5829,96,4.07,1.260,8.5,1.0,2.9,7.6,2.65,1053
LAD,31,28.1,3.74,87,68,.561,3.50,155,155,150,5,20,2,44,1381.0,1276,579,537,141,381,31,1331,37,10,50,5690,108,3.45,1.200,8.3,0.9,2.5,8.7,3.49,968
MIA,28,27.3,4.16,69,87,.442,3.99,156,156,156,0,12,0,33,1377.0,1315,649,611,135,490,24,1107,50,3,50,5826,98,3.99,1.311,8.6,0.9,3.2,7.2,2.26,1046
MIL,25,28.6,4.62,66,90,.423,4.34,156,156,155,1,6,0,39,1382.0,1386,721,667,174,490,35,1209,53,5,66,5927,93,4.21,1.357,9.0,1.1,3.2,7.9,2.47,1060
MIN,24,29.1,4.33,80,75,.516,4.09,155,155,153,2,12,0,43,1381.0,1447,671,628,158,392,31,996,41,2,52,5873,102,4.13,1.332,9.4,1.0,2.6,6.5,2.54,1059
NYM,26,28.2,3.81,89,67,.571,3.44,156,156,155,1,13,1,49,1411.2,1305,594,539,146,371,43,1273,40,2,41,5844,109,3.56,1.187,8.3,0.9,2.4,8.1,3.43,1015
NYY,33,27.4,4.20,86,69,.555,3.93,155,155,152,3,4,0,47,1395.2,1342,651,609,168,449,13,1317,54,4,75,5910,102,3.91,1.283,8.7,1.1,2.9,8.5,2.93,1072
OAK,30,27.8,4.48,65,91,.417,4.11,156,156,151,5,15,3,25,1389.2,1344,699,635,163,451,18,1149,46,4,59,5890,98,4.09,1.292,8.7,1.1,2.9,7.4,2.55,1022
PHI,30,28.5,5.04,59,97,.378,4.75,156,156,155,1,6,1,32,1382.1,1539,787,729,185,472,36,1106,58,7,56,6100,85,4.44,1.455,10.0,1.2,3.1,7.2,2.34,1166
PIT,21,29.6,3.67,95,61,.609,3.20,156,156,156,0,12,0,54,1432.2,1344,573,510,104,437,38,1286,72,4,64,5983,121,3.36,1.243,8.4,0.7,2.7,8.1,2.94,1112
SDP,26,29.2,4.53,73,83,.468,4.11,156,156,155,1,6,0,40,1389.1,1322,707,634,165,500,35,1327,53,3,52,5884,90,3.97,1.311,8.6,1.1,3.2,8.6,2.65,1009
SEA,28,28.6,4.48,74,82,.474,4.17,156,156,150,6,12,5,44,1405.0,1371,699,651,171,474,41,1228,66,5,71,5978,90,4.13,1.313,8.8,1.1,3.0,7.9,2.59,1064
SFG,21,31.5,3.85,81,74,.523,3.70,155,155,149,6,17,3,40,1378.1,1291,596,567,148,416,28,1123,49,3,36,5743,103,3.93,1.238,8.4,1.0,2.7,7.3,2.70,1012
STL,23,28.1,3.23,98,58,.628,2.91,156,156,155,1,14,0,61,1414.2,1311,504,457,117,456,35,1279,42,4,47,5917,136,3.46,1.249,8.3,0.7,2.9,8.1,2.80,1169
TBR,27,26.7,3.98,75,81,.481,3.76,156,156,155,1,12,1,57,1399.1,1258,621,584,170,460,23,1313,44,4,79,5840,106,3.93,1.228,8.1,1.1,3.0,8.4,2.85,1021
TEX,31,28.0,4.52,84,71,.542,4.22,155,155,151,4,9,3,43,1379.2,1396,700,647,164,488,28,1040,58,5,50,5947,100,4.37,1.366,9.1,1.1,3.2,6.8,2.13,1108
TOR,28,29.2,4.07,90,65,.581,3.77,155,155,148,7,10,2,33,1381.1,1299,631,579,159,381,20,1069,53,4,57,5732,105,4.04,1.216,8.5,1.0,2.5,7.0,2.81,957
WSN,26,28.6,4.05,79,76,.510,3.73,155,155,152,3,11,2,39,1374.2,1335,628,570,142,351,37,1278,52,4,39,5754,107,3.51,1.226,8.7,0.9,2.3,8.4,3.64,1002
LgAvg,24,28.4,4.27,78,78,.500,3.97,155,155,152,3,,,41,1389,1351,663,613,157,450,31,1196,51,5,56,5880,101,3.98,1.296,8.8,1.0,2.9,7.7,2.66,1049
Tm,#P,PAge,RA/G,W,L,W-L%,ERA,G,GS,GF,CG,tSho,cSho,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,LOB
,732,28.4,4.27,2332,2332,.500,3.97,4664,4664,4565,99,,,1238,41677.0,40542,19896,18400,4722,13488,927,35870,1536,135,1668,176390,101,3.98,1.296,8.8,1.0,2.9,7.7,2.66,31464
Rk,Total,P(pitch+bat),Starters(pitch),Relievers(pitching),Non-P,C,1B,2B,3B,SS,LF,CF,RF,OF(LF+CF+RF),DH,PH
