CIN,PIT,W
CIN,PIT,W-wo
CIN,PIT,W-wo
CIN,STL,W
CIN,STL,L
CIN,STL,L
CIN,CHC,L-wo
CIN,CHC,W
CIN,CHC,L
CIN,STL,L
CIN,STL,L
CIN,STL,L
CIN,MIL,W
CIN,MIL,W
CIN,MIL,W
CIN,MIL,L
CIN,CHC,L
CIN,CHC,L
CIN,MIL,W
CIN,MIL,W
CIN,MIL,L
CIN,ATL,W
CIN,ATL,L
CIN,ATL,W
CIN,ATL,L
CIN,PIT,W
CIN,PIT,W
CIN,PIT,L
CIN,CHW,W
CIN,CHW,L
CIN,CHW,L-wo
CIN,ATL,L
CIN,ATL,W-wo
CIN,ATL,W
CIN,SFG,W
CIN,SFG,L
CIN,SFG,L
CIN,SFG,L
CIN,KCR,L
CIN,KCR,L
CIN,CLE,L
CIN,CLE,L
CIN,CLE,L
CIN,COL,L
CIN,COL,W-wo
CIN,COL,L
CIN,WSN,W
CIN,WSN,W
CIN,WSN,W
CIN,PHI,L-wo
CIN,PHI,L-wo
CIN,PHI,W
CIN,SDP,L
CIN,SDP,L
CIN,SDP,W
CIN,PHI,W
CIN,PHI,W
CIN,PHI,W
CIN,CHC,L
CIN,CHC,W
CIN,CHC,L-wo
CIN,CHC,L-wo
CIN,DET,L
CIN,DET,W
CIN,DET,W-wo
CIN,MIA,W
CIN,MIA,L
CIN,MIA,W
CIN,PIT,L
CIN,PIT,W
CIN,PIT,W
CIN,NYM,L
CIN,NYM,L-wo
CIN,NYM,L
CIN,MIN,W
CIN,MIN,L
CIN,MIN,W
CIN,MIL,L
CIN,MIL,L
CIN,MIL,L
CIN,WSN,W
CIN,WSN,W
CIN,MIA,L
CIN,MIA,W
CIN,MIA,L
CIN,MIA,L
CIN,CLE,W
CIN,CLE,L
CIN,CLE,L
CIN,CHC,W
CIN,CHC,L
CIN,CHC,W
CIN,CHC,L
CIN,COL,L-wo
CIN,COL,W
CIN,COL,L
CIN,STL,L
CIN,STL,W
CIN,STL,W
CIN,PIT,W
CIN,PIT,L
CIN,PIT,W
CIN,PIT,L
CIN,STL,W
CIN,STL,L
CIN,STL,L
CIN,ARI,L
CIN,ARI,W
CIN,ARI,L-wo
CIN,SDP,L
CIN,SDP,L
CIN,SDP,W
CIN,LAD,W
CIN,LAD,L
CIN,LAD,L
CIN,LAD,L
CIN,KCR,L
CIN,KCR,L
CIN,ARI,L
CIN,ARI,L
CIN,ARI,L
CIN,ARI,L
CIN,DET,W
CIN,LAD,L
CIN,LAD,L
CIN,LAD,L
CIN,MIL,L
CIN,MIL,W
CIN,MIL,L
CIN,CHC,W
CIN,CHC,L
CIN,CHC,W
CIN,MIL,L
CIN,MIL,L
CIN,MIL,W
CIN,PIT,W
CIN,PIT,L
CIN,PIT,L
CIN,STL,W
CIN,STL,W
CIN,STL,W
CIN,STL,L
CIN,SFG,L
CIN,SFG,W
CIN,SFG,L
CIN,MIL,W
CIN,MIL,W
CIN,MIL,L
CIN,STL,L
CIN,STL,L
CIN,STL,L
CIN,NYM,L
CIN,NYM,L
CIN,NYM,L
CIN,NYM,L
CIN,WSN,L
CIN,CHC,L
CIN,CHC,L
CIN,CHC,L
CIN,PIT,L-wo
CIN,PIT,W
CIN,PIT,L
