NYM,WSN,W
NYM,WSN,L
NYM,WSN,W
NYM,ATL,L
NYM,ATL,L
NYM,ATL,W
NYM,PHI,W
NYM,PHI,W
NYM,PHI,W
NYM,MIA,W
NYM,MIA,W
NYM,MIA,W
NYM,MIA,W
NYM,ATL,W
NYM,ATL,W
NYM,ATL,W
NYM,NYY,L
NYM,NYY,W
NYM,NYY,L
NYM,MIA,W
NYM,MIA,L
NYM,MIA,L
NYM,WSN,L
NYM,WSN,W
NYM,WSN,L
NYM,WSN,L
NYM,BAL,W
NYM,BAL,W
NYM,PHI,L
NYM,PHI,W
NYM,PHI,W
NYM,CHC,L
NYM,CHC,L
NYM,CHC,L-wo
NYM,CHC,L
NYM,MIL,L
NYM,MIL,W
NYM,MIL,W
NYM,STL,W-wo
NYM,STL,L
NYM,STL,L
NYM,STL,W
NYM,PIT,L
NYM,PIT,L
NYM,PIT,L
NYM,PHI,W
NYM,PHI,W-wo
NYM,PHI,W
NYM,MIA,L
NYM,MIA,L
NYM,MIA,W
NYM,SDP,W
NYM,SDP,L
NYM,SDP,L
NYM,ARI,W
NYM,ARI,L
NYM,ARI,L
NYM,ARI,W
NYM,SFG,L
NYM,SFG,L
NYM,SFG,W-wo
NYM,ATL,W
NYM,ATL,L
NYM,ATL,W
NYM,TOR,W-wo
NYM,TOR,W
NYM,TOR,L
NYM,TOR,L
NYM,ATL,L
NYM,ATL,L
NYM,ATL,L
NYM,MIL,L
NYM,MIL,L
NYM,MIL,W
NYM,CIN,W
NYM,CIN,W-wo
NYM,CIN,W
NYM,CHC,L
NYM,CHC,L
NYM,CHC,L
NYM,LAD,W
NYM,LAD,L
NYM,LAD,W
NYM,SFG,W
NYM,SFG,L
NYM,SFG,W
NYM,ARI,W
NYM,ARI,W
NYM,ARI,W
NYM,STL,L
NYM,STL,L
NYM,STL,W
NYM,WSN,L
NYM,WSN,W
NYM,WSN,L
NYM,LAD,L
NYM,LAD,L
NYM,LAD,W
NYM,LAD,W-wo
NYM,SDP,W
NYM,SDP,L
NYM,SDP,L
NYM,WSN,W-wo
NYM,WSN,W
NYM,WSN,W
NYM,MIA,W
NYM,MIA,W
NYM,MIA,W
NYM,TBR,W
NYM,TBR,L
NYM,TBR,L
NYM,COL,W
NYM,COL,W
NYM,COL,W
NYM,COL,W
NYM,PIT,L
NYM,PIT,L
NYM,PIT,L
NYM,BAL,W
NYM,BAL,L-wo
NYM,COL,W
NYM,COL,W
NYM,COL,W
NYM,PHI,W
NYM,PHI,W
NYM,PHI,W
NYM,PHI,W
NYM,BOS,L
NYM,BOS,L
NYM,BOS,W
NYM,PHI,W
NYM,PHI,L
NYM,PHI,W
NYM,MIA,L-wo
NYM,MIA,W
NYM,MIA,L-wo
NYM,WSN,W
NYM,WSN,W
NYM,WSN,W
NYM,ATL,W
NYM,ATL,W
NYM,ATL,W
NYM,ATL,W
NYM,MIA,W
NYM,MIA,L
NYM,MIA,L
NYM,NYY,W
NYM,NYY,L
NYM,NYY,L
NYM,ATL,W
NYM,ATL,L
NYM,ATL,L
NYM,CIN,W
NYM,CIN,W
NYM,CIN,W
NYM,CIN,W
NYM,PHI,L
NYM,PHI,L
NYM,PHI,L
NYM,WSN,L
NYM,WSN,L
NYM,WSN,W
NYM,LAD,W
NYM,LAD,L
NYM,LAD,W
NYM,LAD,L
NYM,LAD,W
NYM,CHC,W
NYM,CHC,W
NYM,CHC,W
NYM,CHC,W
NYM,KCR,L
NYM,KCR,L
NYM,KCR,W
NYM,KCR,L
NYM,KCR,L
