ATL,MIA,W
ATL,MIA,W
ATL,MIA,W
ATL,NYM,W
ATL,NYM,W
ATL,NYM,L
ATL,MIA,W
ATL,MIA,L
ATL,MIA,L
ATL,TOR,W
ATL,TOR,L-wo
ATL,TOR,W
ATL,NYM,L
ATL,NYM,L
ATL,NYM,L
ATL,PHI,L-wo
ATL,PHI,W
ATL,PHI,L
ATL,WSN,W
ATL,WSN,L
ATL,WSN,L
ATL,CIN,L
ATL,CIN,W
ATL,CIN,L
ATL,CIN,W
ATL,PHI,L
ATL,PHI,W
ATL,PHI,W
ATL,WSN,L
ATL,WSN,L-wo
ATL,WSN,L
ATL,CIN,W
ATL,CIN,L-wo
ATL,CIN,L
ATL,MIA,W
ATL,MIA,W
ATL,MIA,W
ATL,TBR,L
ATL,TBR,W
ATL,MIL,W
ATL,MIL,L
ATL,MIL,W-wo
ATL,MIL,W
ATL,LAD,L
ATL,LAD,L
ATL,LAD,W
ATL,SFG,L
ATL,SFG,L
ATL,SFG,W
ATL,SFG,W
ATL,ARI,W
ATL,ARI,L
ATL,ARI,L
ATL,PIT,L
ATL,PIT,W-wo
ATL,PIT,L
ATL,SDP,L
ATL,SDP,W
ATL,SDP,W
ATL,SDP,L
ATL,NYM,L
ATL,NYM,W
ATL,NYM,L
ATL,BOS,W
ATL,BOS,L
ATL,BOS,W
ATL,BOS,L
ATL,NYM,W
ATL,NYM,W
ATL,NYM,W
ATL,WSN,L
ATL,WSN,L-wo
ATL,WSN,L
ATL,PIT,L-wo
ATL,PIT,L
ATL,PIT,W
ATL,WSN,L
ATL,WSN,W
ATL,WSN,W-wo
ATL,PHI,W
ATL,PHI,W
ATL,PHI,L
ATL,MIL,W
ATL,MIL,W
ATL,MIL,L
ATL,COL,L
ATL,COL,L
ATL,COL,L-wo
ATL,COL,L
ATL,CHC,W
ATL,CHC,L
ATL,CHC,L
ATL,LAD,W
ATL,LAD,W
ATL,LAD,L
ATL,STL,L
ATL,STL,L
ATL,STL,W
ATL,BAL,L-wo
ATL,BAL,L
ATL,BAL,L
ATL,PHI,L
ATL,PHI,L
ATL,PHI,L
ATL,PHI,W
ATL,SFG,W-wo
ATL,SFG,L
ATL,SFG,L
ATL,MIA,W
ATL,MIA,W
ATL,MIA,W
ATL,MIA,L
ATL,TBR,L
ATL,TBR,L
ATL,ARI,W
ATL,ARI,L
ATL,ARI,W-wo
ATL,SDP,L
ATL,SDP,L
ATL,SDP,L
ATL,CHC,L
ATL,CHC,L
ATL,CHC,L
ATL,CHC,L
ATL,COL,W
ATL,COL,L
ATL,COL,L
ATL,NYY,L
ATL,NYY,L
ATL,NYY,L
ATL,MIA,L
ATL,MIA,L
ATL,MIA,L
ATL,WSN,L
ATL,WSN,L-wo
ATL,WSN,L
ATL,WSN,L
ATL,PHI,W
ATL,PHI,L
ATL,PHI,W
ATL,NYM,L
ATL,NYM,L
ATL,NYM,L
ATL,NYM,L
ATL,TOR,W-wo
ATL,TOR,L
ATL,TOR,L
ATL,PHI,W
ATL,PHI,W
ATL,PHI,W-wo
ATL,NYM,L
ATL,NYM,W
ATL,NYM,W
ATL,MIA,L
ATL,MIA,L
ATL,MIA,L
ATL,WSN,W
ATL,WSN,W
ATL,WSN,L
ATL,STL,W
ATL,STL,W
ATL,STL,W
