COL,MIL,W
COL,MIL,W
COL,MIL,W
COL,CHC,W
COL,CHC,L
COL,CHC,L
COL,SFG,W
COL,SFG,W
COL,SFG,W
COL,LAD,L
COL,LAD,L
COL,LAD,L
COL,SDP,L
COL,SDP,L
COL,SDP,W-wo
COL,SDP,W
COL,SFG,W
COL,SFG,L
COL,ARI,W
COL,ARI,L
COL,ARI,L
COL,SDP,L
COL,SDP,L
COL,SDP,L
COL,ARI,L
COL,ARI,L
COL,LAD,L
COL,LAD,L
COL,LAA,L
COL,LAA,L-wo
COL,LAD,W
COL,LAD,L
COL,LAD,W
COL,LAD,L
COL,PHI,L
COL,PHI,W
COL,PHI,L
COL,PHI,W
COL,SFG,L
COL,SFG,L
COL,SFG,W
COL,SFG,W
COL,CIN,W
COL,CIN,L-wo
COL,CIN,W
COL,PHI,W
COL,PHI,W
COL,PHI,W
COL,LAD,L
COL,LAD,W
COL,LAD,L
COL,LAD,W-wo
COL,MIA,L
COL,MIA,W
COL,MIA,L
COL,STL,W
COL,STL,W
COL,STL,L
COL,MIA,L
COL,MIA,L
COL,MIA,L
COL,MIA,W
COL,HOU,L
COL,HOU,L
COL,HOU,L
COL,HOU,L
COL,MIL,L
COL,MIL,W
COL,MIL,W
COL,ARI,W
COL,ARI,L
COL,ARI,W
COL,SFG,W
COL,SFG,L
COL,SFG,L
COL,OAK,L
COL,OAK,W
COL,OAK,L
COL,ARI,L
COL,ARI,L-wo
COL,ARI,L
COL,ARI,W
COL,LAA,L
COL,LAA,L
COL,ATL,W
COL,ATL,W
COL,ATL,W-wo
COL,ATL,W
COL,SDP,L
COL,SDP,L
COL,TEX,W-wo
COL,TEX,L
COL,TEX,L
COL,CIN,W-wo
COL,CIN,L
COL,CIN,W
COL,CHC,L-wo
COL,CHC,W
COL,CHC,L
COL,STL,L-wo
COL,STL,L
COL,STL,W
COL,STL,L-wo
COL,SEA,L
COL,SEA,L
COL,SEA,W-wo
COL,WSN,W
COL,WSN,L
COL,WSN,W
COL,NYM,L
COL,NYM,L
COL,NYM,L
COL,NYM,L
COL,SDP,L
COL,SDP,L
COL,SDP,W
COL,WSN,L
COL,WSN,L
COL,WSN,W
COL,NYM,L
COL,NYM,L
COL,NYM,L
COL,ATL,L
COL,ATL,W
COL,ATL,W
COL,PIT,L
COL,PIT,L
COL,PIT,W
COL,ARI,W-wo
COL,ARI,L
COL,ARI,L
COL,ARI,W
COL,SFG,W
COL,SFG,W
COL,SFG,L
COL,SFG,L
COL,SDP,W
COL,SDP,L-wo
COL,SDP,L
COL,SDP,W
COL,SEA,W
COL,SEA,L
COL,SEA,W
COL,LAD,L
COL,LAD,W
COL,LAD,L
COL,SDP,W
COL,SDP,W
COL,SDP,L
COL,PIT,L
COL,PIT,L
COL,PIT,L
COL,PIT,L
COL,LAD,W
COL,LAD,W-wo
COL,LAD,W
COL,ARI,L-wo
COL,ARI,L
COL,ARI,L
COL,SFG,W
COL,SFG,L
COL,SFG,W
