PHI,BOS,L
PHI,BOS,W
PHI,BOS,L
PHI,WSN,W
PHI,WSN,W-wo
PHI,WSN,L
PHI,NYM,L
PHI,NYM,L
PHI,NYM,L
PHI,WSN,L
PHI,WSN,L
PHI,WSN,W
PHI,WSN,L
PHI,MIA,W
PHI,MIA,L
PHI,MIA,L
PHI,ATL,W-wo
PHI,ATL,L
PHI,ATL,W
PHI,STL,W
PHI,STL,L
PHI,STL,L
PHI,STL,L
PHI,MIA,L-wo
PHI,MIA,L
PHI,MIA,W
PHI,ATL,W
PHI,ATL,L
PHI,ATL,L
PHI,NYM,W
PHI,NYM,L
PHI,NYM,L
PHI,PIT,L
PHI,PIT,L
PHI,PIT,W
PHI,PIT,W
PHI,ARI,W
PHI,ARI,W
PHI,ARI,W
PHI,COL,W
PHI,COL,L
PHI,COL,W
PHI,COL,L
PHI,WSN,L
PHI,WSN,W
PHI,WSN,L
PHI,NYM,L
PHI,NYM,L-wo
PHI,NYM,L
PHI,COL,L
PHI,COL,L
PHI,COL,L
PHI,CIN,W-wo
PHI,CIN,W-wo
PHI,CIN,L
PHI,SFG,L
PHI,SFG,L
PHI,SFG,W
PHI,CIN,L
PHI,CIN,L
PHI,CIN,L
PHI,PIT,L-wo
PHI,PIT,L
PHI,PIT,L-wo
PHI,BAL,L
PHI,BAL,L
PHI,BAL,L
PHI,BAL,W
PHI,STL,L
PHI,STL,L
PHI,STL,W
PHI,NYY,W
PHI,NYY,W
PHI,NYY,L
PHI,WSN,L
PHI,WSN,L
PHI,WSN,W
PHI,MIL,L
PHI,MIL,L
PHI,MIL,L
PHI,MIL,L
PHI,ATL,L
PHI,ATL,L
PHI,ATL,W
PHI,LAD,L
PHI,LAD,W
PHI,LAD,L
PHI,LAD,L
PHI,SFG,L
PHI,SFG,L
PHI,SFG,L
PHI,MIA,W
PHI,MIA,W
PHI,MIA,W-wo
PHI,TBR,W
PHI,TBR,L
PHI,TBR,W-wo
PHI,CHC,W
PHI,CHC,W
PHI,CHC,W
PHI,TOR,W
PHI,TOR,L
PHI,ATL,W
PHI,ATL,W
PHI,ATL,W
PHI,ATL,L
PHI,LAD,W
PHI,LAD,L
PHI,LAD,L
PHI,SDP,W
PHI,SDP,W
PHI,SDP,W
PHI,ARI,L
PHI,ARI,L
PHI,ARI,W
PHI,MIL,L
PHI,MIL,L
PHI,MIL,L
PHI,TOR,L
PHI,TOR,W
PHI,MIA,L
PHI,MIA,W
PHI,MIA,W
PHI,MIA,W
PHI,NYM,L
PHI,NYM,L
PHI,NYM,L
PHI,NYM,L
PHI,SDP,W
PHI,SDP,W
PHI,SDP,L
PHI,NYM,L
PHI,NYM,W
PHI,NYM,L
PHI,BOS,L
PHI,BOS,L
PHI,BOS,L
PHI,ATL,L
PHI,ATL,W
PHI,ATL,L
PHI,CHC,L
PHI,CHC,L
PHI,CHC,W-wo
PHI,CHC,W
PHI,WSN,L
PHI,WSN,L
PHI,WSN,L
PHI,ATL,L
PHI,ATL,L
PHI,ATL,L-wo
PHI,MIA,W
PHI,MIA,L-wo
PHI,MIA,L
PHI,WSN,W
PHI,WSN,L-wo
PHI,WSN,W
PHI,NYM,W
PHI,NYM,W
PHI,NYM,W
PHI,MIA,L
PHI,MIA,L
PHI,MIA,W
