41,26.8,4.42,108,4194,3767,477,987,181,30,97,448,95,32,330,885,.262,.323,.403,.726,98,1519,82,25,36,35,30,774,23,27.3,4.34,53,55,.491,4.09,108,108,107,1,8,1,29,980.1,960,469,445,121,321,29,787,30,1,30,4148,97,4.17,1.307,8.8,1.1,2.9,7.2,2.45,738,41,4.34,.698,108,972,751,8823.0,4135,2941,1143,51,104,.988,29,4,43,6,5.2,-4.0,-3.1,-0.3,9.2,0.5,4.6,-1.4,-0.3,0.9,1.4,3.3,0.3,5.0,0.0,-0.1
52,28.9,3.75,110,4119,3721,413,941,177,12,69,393,51,25,303,747,.253,.313,.363,.675,87,1349,90,30,45,19,28,766,31,27.0,4.40,50,60,.455,4.13,110,110,108,2,6,2,36,972.1,991,484,446,107,352,30,789,35,4,34,4163,92,4.10,1.381,9.2,1.0,3.3,7.3,2.24,762,52,4.40,.680,110,990,788,8751.0,4063,2917,1086,60,122,.985,6,1,-22,-3,-5.2,-1.5,0.3,-1.4,-3.7,0.1,0.1,-0.7,-0.5,1.6,-1.6,-1.5,0.0,-3.1,-0.1,-1.1
44,28.0,4.40,108,3958,3624,475,925,157,18,137,455,30,17,264,874,.255,.309,.422,.731,100,1529,92,31,14,24,15,643,21,28.5,3.94,55,53,.509,3.79,108,108,108,0,8,0,30,948.1,897,426,399,113,307,14,805,38,0,28,3971,106,4.04,1.270,8.5,1.1,2.9,7.6,2.62,700,41,3.94,.701,108,972,763,8531.2,3915,2845,1029,41,87,.990,17,2,21,3,2.9,0.3,-2.9,3.1,2.6,0.4,-0.2,0.2,3.9,-1.1,-0.8,1.5,-0.8,-0.1,-0.1,-0.4
47,29.0,4.17,110,4184,3783,459,970,173,22,99,435,48,14,324,733,.256,.319,.392,.711,94,1484,91,32,20,24,18,782,23,29.2,4.81,49,61,.445,4.49,110,110,109,1,5,0,27,977.0,1013,529,487,122,319,11,818,47,7,50,4216,91,4.17,1.363,9.3,1.1,2.9,7.5,2.56,757,43,4.81,.680,110,988,763,8781.0,4100,2931,1105,64,94,.984,-22,-3,-13,-2,-4.2,-2.1,-1.6,-0.4,-2.1,-1.0,-0.6,0.5,-1.7,1.6,-1.5,1.8,-0.3,0.0,-0.6,-0.3
44,27.1,3.91,108,4129,3664,422,878,170,15,99,403,76,26,371,994,.240,.316,.375,.691,92,1375,66,49,22,23,37,779,25,29.3,3.77,60,48,.556,3.42,108,108,105,3,13,2,30,977.2,873,407,372,90,284,32,925,26,3,39,4024,111,3.35,1.183,8.0,0.8,2.6,8.5,3.26,684,44,3.77,.694,108,972,750,8799.0,4124,2933,1120,71,80,.983,3,0,5,1,3.4,3.7,3.5,0.5,-0.3,0.8,3.5,-0.2,1.3,-2.6,-0.4,-0.6,-1.6,-2.6,0.2,-0.7
36,28.5,3.72,107,3989,3652,398,909,170,19,89,377,41,29,248,829,.249,.303,.379,.682,93,1384,80,45,18,25,11,700,20,27.8,4.38,51,56,.477,4.06,107,107,103,4,7,3,25,958.0,971,469,432,101,305,27,898,43,2,40,4078,95,3.68,1.332,9.1,0.9,2.9,8.4,2.94,735,35,4.38,.665,107,963,764,8621.0,4008,2874,1068,66,117,.984,-38,-5,-25,-3,-7.4,-1.6,-1.3,-0.2,-5.8,0.0,0.4,-2.0,-1.2,-0.9,0.0,0.7,-1.6,-0.9,-0.7,-0.5
42,29.7,3.92,107,4103,3682,419,921,164,18,114,401,102,29,330,781,.250,.315,.397,.712,95,1463,71,30,37,24,23,770,24,27.7,4.36,48,59,.449,4.04,107,107,105,2,7,1,24,966.2,893,466,434,106,359,35,793,40,9,30,4118,96,4.12,1.295,8.3,1.0,3.3,7.4,2.21,752,41,4.36,.708,107,963,789,8700.0,4052,2900,1099,53,83,.987,23,3,26,4,-1.2,-4.5,-1.9,-3.3,3.3,-1.0,3.4,0.6,1.9,1.9,-0.9,-1.4,-0.1,-2.4,-0.2,-0.9
41,28.5,3.86,108,4090,3628,417,903,193,14,89,402,55,19,369,780,.249,.320,.383,.703,92,1391,89,25,30,37,25,779,23,27.6,4.24,49,59,.454,3.87,108,108,102,6,7,0,26,959.2,887,458,413,108,284,25,957,34,4,35,3988,106,3.56,1.220,8.3,1.0,2.7,9.0,3.37,651,41,4.24,.687,108,972,773,8637.0,3969,2879,1032,58,94,.985,-14,-2,2,0,-2.6,0.9,1.3,-0.6,-3.5,0.0,-1.4,2.8,-0.4,-0.8,0.1,-0.4,-1.8,-2.1,-1.0,-0.6
43,28.1,4.60,107,4023,3684,492,1006,188,32,123,476,62,33,266,837,.273,.325,.442,.766,97,1627,79,26,26,21,30,694,26,29.2,5.21,46,61,.430,4.96,107,107,106,1,2,0,24,938.2,1034,557,517,123,368,28,719,37,2,37,4142,91,4.56,1.494,9.9,1.2,3.5,6.9,1.95,769,43,5.21,.672,107,963,737,8448.0,4087,2816,1208,63,109,.985,-10,-1,-8,-1,-1.5,-3.5,-3.0,0.3,2.0,0.7,-1.3,1.4,2.7,-0.6,-1.0,0.6,1.0,0.6,-0.1,-1.4
44,28.5,4.43,109,4157,3792,483,1042,191,35,110,459,64,36,305,839,.275,.331,.431,.762,110,1633,111,26,13,21,30,737,25,28.8,4.79,53,56,.486,4.46,109,109,105,4,8,2,26,979.2,1021,522,486,125,311,20,760,31,5,34,4189,90,4.23,1.360,9.4,1.1,2.9,7.0,2.44,728,40,4.79,.686,109,978,742,8799.1,4060,2938,1070,52,104,.987,-15,-2,2,0,-1.7,-6.6,-4.3,-2.1,4.9,-0.3,2.0,2.6,-1.9,0.0,2.3,-0.3,2.6,4.6,-1.9,-0.2
43,26.6,4.45,111,4130,3712,494,907,187,12,154,467,83,29,335,972,.244,.311,.426,.737,102,1580,70,37,16,30,14,689,23,29.4,3.73,61,50,.550,3.52,111,111,107,4,10,2,29,988.2,889,414,387,93,290,8,831,27,0,35,4075,114,3.60,1.193,8.1,0.8,2.6,7.6,2.87,695,41,3.73,.706,111,996,786,8872.2,4200,2965,1179,56,99,.987,18,2,36,5,8.4,5.5,3.1,2.2,2.9,0.9,-2.0,0.9,0.5,2.8,-0.3,0.6,1.3,1.6,-1.7,-0.1
39,29.1,4.30,108,4014,3679,464,989,186,29,85,443,68,25,228,627,.269,.319,.404,.724,98,1488,93,57,21,29,17,701,20,30.5,3.73,64,44,.593,3.57,108,108,107,1,5,0,36,959.1,889,403,381,95,320,8,724,29,1,41,4009,113,3.96,1.260,8.3,0.9,3.0,6.8,2.26,728,38,3.73,.708,108,970,817,8621.0,4019,2878,1081,60,91,.985,24,3,48,7,6.1,1.4,-2.4,3.8,4.7,0.2,1.4,-1.5,0.8,-0.3,1.5,4.2,-1.6,4.1,-0.1,0.1
45,28.7,4.21,108,4002,3616,455,894,154,9,120,433,31,23,299,772,.247,.309,.394,.703,100,1426,69,36,24,27,24,679,21,28.8,3.77,58,50,.537,3.61,108,108,106,2,9,2,27,960.2,884,407,385,107,282,25,800,41,3,44,4010,102,3.89,1.214,8.3,1.0,2.6,7.5,2.84,721,45,3.77,.708,108,972,727,8646.0,3913,2882,974,57,68,.985,33,5,9,1,2.0,-0.7,0.5,-1.2,2.7,-0.7,0.6,-1.1,0.1,0.5,-1.8,5.1,1.3,4.6,-0.6,-0.7
50,29.6,4.18,109,4076,3613,456,919,185,16,134,442,24,24,373,827,.254,.329,.426,.755,109,1538,93,39,30,19,19,746,31,28.2,3.59,62,47,.569,3.40,109,109,105,4,15,2,29,965.2,882,391,365,91,275,22,944,27,7,36,3974,110,3.30,1.198,8.2,0.8,2.6,8.8,3.43,686,50,3.59,.689,109,981,752,8691.0,4080,2897,1135,48,82,.988,8,1,-8,-1,11.4,7.5,8.9,-1.6,3.9,1.3,2.8,-0.4,1.0,-1.5,-0.2,0.8,0.0,0.6,0.0,0.1
48,28.0,3.58,110,4051,3699,394,931,151,23,81,370,73,30,255,820,.252,.303,.371,.674,86,1371,81,28,47,22,20,725,25,27.7,4.09,43,67,.391,3.87,110,110,110,0,8,0,20,966.1,918,450,416,87,304,12,785,34,2,40,4061,99,3.69,1.265,8.5,0.8,2.8,7.3,2.58,712,48,4.09,.696,110,990,794,8697.0,4027,2899,1074,54,100,.987,9,1,24,3,-4.6,-2.0,-2.1,-0.7,-2.6,-1.8,-1.9,1.5,0.0,0.3,-0.1,-1.1,1.9,0.7,0.0,-1.4
39,28.6,3.95,111,4117,3751,438,942,187,25,96,419,53,21,273,840,.251,.306,.391,.697,89,1467,90,32,39,21,25,704,20,29.2,4.43,47,64,.423,4.14,111,111,110,1,5,0,25,985.2,978,492,453,116,324,29,867,36,4,49,4186,95,3.96,1.321,8.9,1.1,3.0,7.9,2.68,737,39,4.43,.679,111,999,768,8871.0,4160,2957,1121,82,106,.980,4,1,-20,-3,-5.3,0.2,-0.6,1.1,-5.5,-1.8,0.9,-2.1,-1.9,-1.7,-0.1,0.7,1.4,2.0,0.0,-0.9
42,28.6,4.22,109,3990,3644,460,905,188,33,96,437,52,33,269,812,.248,.302,.397,.699,89,1447,92,25,22,30,25,638,22,29.1,4.36,55,54,.505,4.11,109,109,108,1,9,0,32,964.2,1019,475,440,120,265,25,662,28,1,42,4103,101,4.25,1.331,9.5,1.1,2.5,6.2,2.50,734,39,4.36,.689,109,980,797,8676.1,4059,2893,1105,61,106,.985,-15,-2,-24,-3,-5.3,3.0,3.1,-0.1,-8.3,-2.1,-1.2,1.0,0.7,-2.7,-0.9,-0.2,-1.4,-2.5,-0.9,-0.6
