44,26.6,4.29,122,4534,4080,523,983,198,16,164,495,92,35,369,1079,.241,.308,.418,.725,99,1705,77,37,18,30,15,754,24,29.5,3.67,66,56,.541,3.41,122,122,118,4,11,2,30,1092.1,984,448,414,99,319,11,933,27,0,37,4503,118,3.53,1.193,8.1,0.8,2.6,7.7,2.92,778,43,3.67,.704,122,1096,860,9814.0,4626,3277,1286,63,106,.986,17,2,30,4,7.7,7.6,4.5,2.9,0.1,0.1,-2.1,1.0,0.3,2.4,-0.5,0.0,1.3,0.8,-2.1,-0.3
39,29.1,4.34,120,4483,4094,521,1100,214,31,94,497,82,26,270,693,.269,.321,.405,.726,99,1658,104,62,24,33,21,793,20,30.4,3.70,73,47,.608,3.51,120,120,118,2,6,1,42,1071.1,983,444,418,104,355,9,819,34,1,46,4468,116,3.93,1.249,8.3,0.9,3.0,6.9,2.31,810,38,3.70,.709,120,1076,904,9612.0,4475,3212,1199,64,100,.986,28,4,56,7,8.8,3.3,-1.1,4.4,5.5,0.2,1.7,-1.7,1.0,-0.4,2.1,4.7,-2.1,4.7,-0.2,0.2
47,28.7,4.04,121,4494,4063,489,991,177,12,131,464,38,24,333,865,.244,.306,.390,.696,99,1585,77,44,27,27,28,775,21,28.7,3.84,63,58,.521,3.68,121,121,119,2,10,2,31,1079.2,1001,465,441,119,315,30,891,50,4,48,4513,101,3.91,1.219,8.3,1.0,2.6,7.4,2.83,809,47,3.84,.705,121,1089,812,9717.0,4430,3239,1124,67,81,.985,32,4,10,1,0.7,-0.9,-0.1,-0.8,1.6,-0.8,0.5,-1.2,-0.5,0.3,-1.9,5.2,1.4,4.7,-0.7,-0.7
51,29.6,4.18,120,4485,3970,502,1014,196,19,148,486,30,27,416,908,.255,.331,.426,.757,110,1692,104,41,34,22,20,824,31,28.1,3.71,67,53,.558,3.54,120,120,116,4,17,2,32,1061.2,982,445,417,102,301,23,1027,31,7,39,4382,105,3.36,1.208,8.3,0.9,2.6,8.7,3.41,752,51,3.71,.688,120,1080,823,9555.0,4500,3185,1262,53,95,.988,7,1,-15,-2,10.7,6.5,8.6,-2.5,4.2,1.2,2.5,-0.1,0.7,-1.5,0.1,1.0,0.2,1.3,0.0,0.1
50,28.0,3.79,121,4498,4091,459,1049,163,32,89,430,87,32,295,892,.256,.310,.377,.687,89,1543,86,32,53,27,21,815,27,27.6,4.17,50,71,.413,3.96,121,121,121,0,8,0,24,1062.1,1023,504,468,100,338,13,861,36,2,42,4479,97,3.77,1.281,8.7,0.8,2.9,7.3,2.55,788,50,4.17,.693,121,1089,873,9561.0,4432,3187,1182,63,114,.986,7,1,30,4,-3.5,-3.7,-3.3,-1.0,0.2,-1.3,-1.9,1.9,-0.2,0.9,0.3,-0.6,2.2,1.9,0.1,-1.2
39,28.5,3.93,122,4513,4110,479,1025,206,26,106,457,60,24,304,930,.249,.305,.390,.694,89,1601,97,34,42,22,26,774,20,29.1,4.45,52,70,.426,4.15,122,122,121,1,5,0,30,1082.2,1072,543,499,130,358,29,952,43,5,51,4609,96,4.02,1.321,8.9,1.1,3.0,7.9,2.66,818,39,4.45,.681,122,1098,843,9744.0,4576,3248,1238,90,111,.980,6,1,-28,-3,-5.9,0.6,-0.5,1.5,-6.5,-2.3,1.0,-1.9,-2.1,-2.0,0.1,0.3,1.5,1.9,0.0,-1.1
42,28.5,4.31,121,4432,4053,522,1010,202,34,114,497,55,36,301,912,.249,.303,.400,.703,92,1622,100,25,22,31,25,701,23,29.1,4.45,60,61,.496,4.22,121,121,120,1,9,0,33,1069.0,1137,539,501,131,300,26,737,31,1,45,4561,97,4.25,1.344,9.6,1.1,2.5,6.2,2.46,815,40,4.45,.688,121,1086,875,9597.2,4489,3202,1223,64,114,.986,-23,-3,-21,-3,-7.5,-0.1,1.3,-1.3,-7.4,-1.5,-0.8,0.7,0.7,-2.6,-0.3,-0.6,-2.0,-2.9,-0.5,-0.5
45,28.5,3.73,120,4478,4046,447,955,199,10,113,431,43,15,332,967,.236,.300,.374,.674,87,1513,92,51,23,25,32,804,23,28.3,3.53,64,56,.533,3.22,120,120,120,0,11,0,38,1080.1,969,424,386,106,285,36,955,30,0,27,4442,118,3.49,1.161,8.1,0.9,2.4,8.0,3.35,777,45,3.53,.704,120,1080,857,9723.0,4492,3241,1188,63,97,.986,-2,-0,15,2,3.1,8.4,5.8,1.8,-5.3,-0.7,0.4,-1.3,-1.7,-1.1,-0.5,-0.7,1.3,0.1,-0.1,-0.9
51,31.5,4.78,120,4649,4140,573,1051,210,15,162,551,44,19,395,884,.254,.323,.429,.753,109,1777,82,49,22,39,16,843,30,27.7,4.21,67,53,.558,3.88,120,120,117,3,1,0,38,1082.2,1035,505,467,124,319,6,1011,42,3,61,4551,102,3.73,1.251,8.6,1.0,2.7,8.4,3.17,798,48,4.21,.686,120,1077,782,9721.0,4491,3245,1173,73,99,.984,-27,-3,-35,-4,5.9,4.7,3.1,1.7,1.2,0.4,2.2,-2.3,-0.6,0.0,1.0,1.1,-1.0,1.1,0.9,-0.5
44,28.0,4.04,122,4601,4180,493,1047,214,29,96,469,66,21,349,812,.250,.310,.384,.694,92,1607,95,26,12,32,18,831,25,27.9,3.98,53,69,.434,3.59,122,122,117,5,14,3,21,1085.0,989,486,433,109,329,12,926,36,3,44,4519,109,3.72,1.215,8.2,0.9,2.7,7.7,2.81,778,41,3.98,.697,122,1093,830,9727.1,4559,3251,1209,99,113,.978,-12,-2,1,0,0.8,5.2,8.6,-3.4,-4.4,1.5,-1.5,-0.5,-0.2,-0.1,-1.5,0.1,0.8,-0.6,-2.7,-0.3
